32019-你有金手指，本夫人专治外挂&你有金手指本夫人专治外挂（71集）王路晴&曾乙同,https://pan.quark.cn/s/0f0f3dd0db9f,https://pan.baidu.com/s/1-julbSokLt6lillQ28x6Sw?pwd=uvaq,,,,,
32020-穿越后！我帮小祖宗振兴家族&穿越后我帮小祖宗振兴家族（70集）李思言,https://pan.quark.cn/s/694a623bd642,https://pan.baidu.com/s/1mCpVocikZuq_t2z-CMEqGA?pwd=mf2m,,,,,
32021-灵泉空间：劝寡母分家后养大弟妹&灵泉空间劝寡母分家后养大弟妹（112集）王依海&刘盈,https://pan.quark.cn/s/a8728eb0541c,https://pan.baidu.com/s/1DDjaOxpgcPAF0bD2TSJ4Yw?pwd=y3u9,,,,,
32022-极P芝M官（50集）,https://pan.quark.cn/s/ab6f0b197249,https://pan.baidu.com/s/1ynECRxeJdRq5ZqYTqQZbpQ?pwd=qnm4,,,,,
32023-乡村俏佳人（84集）郭嘉琦&齐惠昭,https://pan.quark.cn/s/293c1b2ec3c0,https://pan.baidu.com/s/1SZ6g5bVtt7veNceundQ0dA?pwd=mqh9,,,,,
32024-重生从村医务室开始（74集）刘晨宇&赵亦菲,https://pan.quark.cn/s/67422a7a04ab,https://pan.baidu.com/s/1AArOwSPrDPLzH3pIS8-obw?pwd=ea94,,,,,
32025-不灭神主（71集）周轻羽,https://pan.quark.cn/s/2a2389096177,https://pan.baidu.com/s/1YavWByCqVnTqSoM7aobsjA?pwd=i7m0,,,,,
32026-捡来的萌娃：她能听见万物密语&捡来的萌娃她能听见万物密语（70集）张芊妤&杨浩宇,https://pan.quark.cn/s/b36869803ac6,https://pan.baidu.com/s/1y-m0wo2ub0hu192UpCy3Vw?pwd=arnw,,,,,
32027-我为皇朝红尘仙（81集）冯俊熙,https://pan.quark.cn/s/766cf68c9d89,https://pan.baidu.com/s/1A5Z3P6UhlHfbkfWEfM3KPA?pwd=mf7j,,,,,
32028-被休小姨娘，带着空间灵田去逃荒&被休小姨娘带着空间灵田去逃荒（90集）于航＆曲笑孝,https://pan.quark.cn/s/4bd77dfd6ceb,https://pan.baidu.com/s/1Pnsa1fxlmYI3Mqv8oTc5IA?pwd=07pz,,,,,
32029-八零俏妻她又辣又飒（70集）邹盛文＆李汐溦,https://pan.quark.cn/s/06885c03fe26,https://pan.baidu.com/s/1BN3PVkSUFpEBkNg5cRNQFg?pwd=mtkd,,,,,
32030-裁员后万宝认主（58集）李星辰＆穆萌,https://pan.quark.cn/s/2559eb25d844,https://pan.baidu.com/s/1qH3dqblOnIsm6gQbyc1fKg?pwd=gcpy,,,,,
32031-差生归来（88集）黄靖＆马祈欣,https://pan.quark.cn/s/3ec4fcdd9f44,https://pan.baidu.com/s/1-6W-R1xis2c1lpjOKkx03Q?pwd=gpc7,,,,,
32032-医见倾心（60集）何雨洋＆王熳熳,https://pan.quark.cn/s/e6d561ba857d,https://pan.baidu.com/s/1Q2Apffe8nSjgwtaEB8zoAw?pwd=bs6t,,,,,
32033-山河依旧满春风（62集）潘子剑＆刘昱辰,https://pan.quark.cn/s/cfe86f4de849,https://pan.baidu.com/s/1dgQbpxH1WHvBqFQXZDIHtA?pwd=nalt,,,,,
32034-蓝道风云 (66集) 可凡 (刘思伶),https://pan.quark.cn/s/16d06fbb8d75,https://pan.baidu.com/s/18WLQtSGA0nWmulhi-hYE8Q?pwd=hjy2,,,,,
2025年8月26日更新（可以点击总链接查看全部）,,,,,,,
8月26日更新总链接,https://pan.quark.cn/s/2d5e88024ba9,https://pan.baidu.com/s/1cgRx24Yr_TI9hxtLaoqMog?pwd=82kh,,,,,
31945-重返九零养崽发家（60集）余紫萱,https://pan.quark.cn/s/9b07d75757a8,https://pan.baidu.com/s/1850Wi3StbJuOnOJFOQGULQ?pwd=kiy4,,,,,
31946-雾色渺渺（80集）李永琪（李小风）＆黄则灵,https://pan.quark.cn/s/91a1a3f4c9f7,https://pan.baidu.com/s/1m2OBFVZbDHel0TbKODaqvg?pwd=c2z0,,,,,
31947-来有你的地方（60集）马士尧＆耿池苏,https://pan.quark.cn/s/b0206a08ce5b,https://pan.baidu.com/s/1HeCJSAd4ZvuQXBYZciGREA?pwd=4mrv,,,,,
31948-辞凤归（70集）沈樑&龙熙,https://pan.quark.cn/s/36c22b214419,https://pan.baidu.com/s/1AF9d-3IJ45JrOqhZMaLpjg?pwd=w6rr,,,,,
31949-黑料局中局（81集）,https://pan.quark.cn/s/4ea917f8f1ce,https://pan.baidu.com/s/12pefaVq_Mf4QJ3q1F7AFiA?pwd=shlv,,,,,
31950-靠读书苟住后我无敌了（74集）,https://pan.quark.cn/s/26941d020e21,https://pan.baidu.com/s/1JfuQajh6fdgw4HEidDZKhQ?pwd=k1dr,,,,,
31951-妖猫诡事（18集）,https://pan.quark.cn/s/1913f95cbf9a,https://pan.baidu.com/s/1ijy4CJfX4VMadpekoaE6KQ?pwd=8uje,,,,,
31952-这一世我吊打主角夺他气运（75集）,https://pan.quark.cn/s/ae3b097bf6e1,https://pan.baidu.com/s/19P4Dlfr3TGftv9oNqn6c_w?pwd=0eba,,,,,
31953-无法结婚的我们（22集）叶皓然&许梦圆,https://pan.quark.cn/s/a2d0cfb3f778,https://pan.baidu.com/s/1qJEhPi_rcveRMsmr9f-nRQ?pwd=0yb5,,,,,
31954-玄幻：我！天命大反派&玄幻我天命大反派（77集）胡家荣&沈照程,https://pan.quark.cn/s/bc735bbd3077,https://pan.baidu.com/s/1jrjDTjTlMKXIYOeymb3Ksw?pwd=si31,,,,,
31955-陛下悔晚了！我娃都三个了&我和亲后！皇帝哭成了烧水壶&陛下悔晚了我娃都三个了&我和亲后皇帝哭成了烧水壶（70集）田杨&朱艺雯,https://pan.quark.cn/s/d0f3ab2733cb,https://pan.baidu.com/s/1PhoxfM33AE7OkzL17pWh8A?pwd=gty6,,,,,
31956-拥兵百万，我以德服人&拥兵百万我以德服人（81集）孙雪阳&王思齐,https://pan.quark.cn/s/42f367eb5d3c,https://pan.baidu.com/s/17PmxGiHwB38myRU0V3Q3jg?pwd=8dy1,,,,,
31957-误练神功＆逃婚后我练成瞎编的神功（78集）张婉悦&王煎妮＆余戬,https://pan.quark.cn/s/df2b1b129756,https://pan.baidu.com/s/1Tcrzg34DspHAM_YBhSzWVA?pwd=45wo,,,,,
31958-步步摘星（74集）黄文博&郑晨雨,https://pan.quark.cn/s/299b55fd5c6e,https://pan.baidu.com/s/1QTL9DVuKoRQHRFk7DQ2ZdQ?pwd=wpwk,,,,,
31959-摄政王的掌心凰（63集）张文渊＆孟璐,https://pan.quark.cn/s/ea96606bd414,https://pan.baidu.com/s/18YQUF3p6fDmKmkZv6WFZaA?pwd=o9og,,,,,
31960-浴火特工之假面夫妇（68集）闵杰＆秦天爱,https://pan.quark.cn/s/3024784380d4,https://pan.baidu.com/s/1VwXgFIwXfY0O87B7UuKQgg?pwd=gtob,,,,,
31961-什么，我被点名就变强&什么我被点名就变强（95集）刘涵涛&林嘉慧,https://pan.quark.cn/s/6633a5afe5e3,https://pan.baidu.com/s/1REhgHpZPPX2qS9dVuW5HpA?pwd=4wbg,,,,,
31962-月落沉冤今当昭雪（60集）魏浩然＆王倩,https://pan.quark.cn/s/bc289d3a9ba6,https://pan.baidu.com/s/1aNJ5wJuwD7n3LM8uVGW_Hw?pwd=wgbb,,,,,
31963-草堂伙计是医圣（48集）康凌骁&张之柠,https://pan.quark.cn/s/ad1b6616fff4,https://pan.baidu.com/s/1h_c1etth7yZZ2YQDD6C8xA?pwd=epyi,,,,,
31964-凤履宫阙（59集）俞隽逸&邓允初,https://pan.quark.cn/s/550f8bfce0be,https://pan.baidu.com/s/1sCKsPykiNkSyJJpqsOmEkw?pwd=dnzm,,,,,
31965-本宫驾到，父慈子又孝&本宫驾到父慈子又孝（60集）唐之斐&徐科,https://pan.quark.cn/s/c99bc3ccbb8e,https://pan.baidu.com/s/158iinLhQG-DLNQIu9TZUjQ?pwd=rfh2,,,,,
31966-八零丑妻捡个老公养崽崽（74集）李嘉豪＆刘玉姣,https://pan.quark.cn/s/7ccd006790dc,https://pan.baidu.com/s/1eJGLsAaySMy9MeiWshUxbQ?pwd=tg9n,,,,,
31967-晚风轻轻起（70集）毛祁生＆包颜萁,https://pan.quark.cn/s/263d2d9118e9,https://pan.baidu.com/s/1cRA_SzWw9sUbDbFA3xenCg?pwd=97iv,,,,,
31968-相亲走错桌，御姐女友爱上我&相亲走错桌御姐女友爱上我（80集）杨仁杰＆程艺佳,https://pan.quark.cn/s/bacab559dde4,https://pan.baidu.com/s/1uScl7YNiIuRcxlvyiUa3Uw?pwd=njsy,,,,,
31969-花谢不识君（40集）段文鹏＆贾金赛,https://pan.quark.cn/s/c1ebc8811095,https://pan.baidu.com/s/1soyN44Mdw_8c-_59nvcVEg?pwd=v9p6,,,,,
31970-命运潮汐（62集）梅洋＆韩琪,https://pan.quark.cn/s/6bd797a1835a,https://pan.baidu.com/s/1U6kxc_75DkvayFTwwnGLLw?pwd=yn54,,,,,
31971-我在医院混得风声水起&开局我在医院风生水起 (80集) 擦边剧,https://pan.quark.cn/s/e16cf565748e,https://pan.baidu.com/s/1rVtY_97DnUyMtLeCc6QBAg?pwd=tc6o,,,,,
31972-饲养夜色（86集）姚冠宇＆陈思澈,https://pan.quark.cn/s/f211db5443f0,https://pan.baidu.com/s/10byFAP1RbMWfzjwKBQTZBw?pwd=eixc,,,,,
31973-除了上班还可以恋爱（80集）王彦鑫＆詹妮,https://pan.quark.cn/s/e47285165cb3,https://pan.baidu.com/s/1IaZSqMQ8muyXRlpFBZbKnQ?pwd=sakp,,,,,
31974-傅爷的小青梅又飒又美（87集）赵冠宇＆林籽蓉,https://pan.quark.cn/s/f4225b88598d,https://pan.baidu.com/s/19RpLKkRuCQMRVxsVvWHMIg?pwd=a5ku,,,,,
31975-穿越靠铜镜，中二青年的跨世冒险&穿越靠铜镜中二青年的跨世冒险（80集）冯梓洲＆杨馥羽,https://pan.quark.cn/s/e1ea2a1241ee,https://pan.baidu.com/s/1opSuhtINgF3f8tbp8JEsHA?pwd=ch73,,,,,
31976-分手后，被社恐校花表白了（80集）穆萌＆史敬瑞,https://pan.quark.cn/s/f4fa94dc2313,https://pan.baidu.com/s/1C2MzNYBDwoJrq0d9tKykow?pwd=0esg,,,,,
31977-诱色沉沦（80集）刘昱晗＆岳雨婷,https://pan.quark.cn/s/4104a53f48cc,https://pan.baidu.com/s/1rHTI16l5UV6O2j3qMwRbgw?pwd=1m8m,,,,,
31978-偷走半个月亮（61集）李铂一＆高琳琳,https://pan.quark.cn/s/9e0a6dfc7dcb,https://pan.baidu.com/s/1__Gx3J6bST0-Io189jOcGw?pwd=2uou,,,,,
31979-雾散后奔向你（70集）马士尧＆白旭含,https://pan.quark.cn/s/27d4e424e16f,https://pan.baidu.com/s/1kcBWZlQ-p1ttoACN6-6VHg?pwd=j90t,,,,,
31980-商先生娇宠白月光（77集）杜培源＆喻嘉琳,https://pan.quark.cn/s/b65e3681fb08,https://pan.baidu.com/s/1LtR1EG3Ox8XphbqwITeG3A?pwd=fxi9,,,,,
31981-仙姝（78集）左铭&杨馥羽,https://pan.quark.cn/s/f470c4ca5525,https://pan.baidu.com/s/1CrmW3f5nzXOk8DwNhPJefw?pwd=79a4,,,,,
31982-诡兽（26集）,https://pan.quark.cn/s/4d6dfbd66051,https://pan.baidu.com/s/1GLD_zQCzzuefbcMLqyqu0A?pwd=97pa,,,,,
31983-办公诡夜（20集）,https://pan.quark.cn/s/020437ce4691,https://pan.baidu.com/s/1SuiBBvs99euGK43J6JnN-Q?pwd=85qe,,,,,
31984-出租车诡事（20集）,https://pan.quark.cn/s/437ba73164b4,https://pan.baidu.com/s/1B_2Avj27L-lm2q5e6Rp5Qg?pwd=cauv,,,,,
31985-鳄影诡录（23集）,https://pan.quark.cn/s/d26e2c3bf707,https://pan.baidu.com/s/1XN9jj8cmsedzGftnE6sLRg?pwd=4uuq,,,,,
31986-诡蜜（18集）,https://pan.quark.cn/s/ae64dc0564f7,https://pan.baidu.com/s/1RU463-oWphwKMiFX-L1boA?pwd=4mmb,,,,,
31987-诡事录第一季之绣花鞋（21集）,https://pan.quark.cn/s/c7f5d65b53f2,https://pan.baidu.com/s/1Kp3KCgz-LpP7sK-sdin77A?pwd=lpuh,,,,,
31988-诡宅（30集）,https://pan.quark.cn/s/bb95e9daf8b7,https://pan.baidu.com/s/1nchgf_qvtGBXcnCfO0dEPw?pwd=d0w4,,,,,
31989-蛇债（26集）,https://pan.quark.cn/s/5f6f3eb0673e,https://pan.baidu.com/s/1DNt_X2v0cW69tfyDL2Fksw?pwd=lr9k,,,,,
31990-明月有相逢（60集）张池&胡珈怡,https://pan.quark.cn/s/3f283840f61a,https://pan.baidu.com/s/1IT202Gsa9xgWmlckVGx6jQ?pwd=zlqe,,,,,
31991-小小武圣之萌虎下山（62集）,https://pan.quark.cn/s/69bcd66e77fa,https://pan.baidu.com/s/10rdQ0Lbx_jCosxwcWTa8hQ?pwd=zf7q,,,,,
31992-长姐归来！尔等皆是臣&长姐归来尔等皆是臣（63集）,https://pan.quark.cn/s/bbbd751d83b8,https://pan.baidu.com/s/1nDtWA7KBun7B4eSFfd5nXA?pwd=zr1x,,,,,
31993-床下有诡（20集）,https://pan.quark.cn/s/99c26e284955,https://pan.baidu.com/s/16gkpEBrcbpbtOZ-vfTtluw?pwd=w16j,,,,,
31994-顶级维修工隔壁太太请我修水管 (52集),https://pan.quark.cn/s/c84b0b49cd54,https://pan.baidu.com/s/1FgDtMRmmSwiurRnBDCCu4g?pwd=b7jh,,,,,
31995-茶舍&茶社 (40集),https://pan.quark.cn/s/f1656ea3b2c9,https://pan.baidu.com/s/1JJYmDsqi9xxc0dOfJbBQtw?pwd=jfoj,,,,,
31996-继父的逆袭中&一家三口半&继父的逆袭第三部&心动校准线 (全集) 擦边剧,https://pan.quark.cn/s/ea4052b70f0b,https://pan.baidu.com/s/1zwwROEvBlW_VvjOjM4YCfQ?pwd=czof,,,,,
31997-龙隐芳邻房客小姐请自重 (76集),https://pan.quark.cn/s/2341f41170bd,https://pan.baidu.com/s/1Nsz1AWtDwsPrKQuU67GaUA?pwd=81g8,,,,,
31998-乡村小圣医 (80集),https://pan.quark.cn/s/fe8a115fe610,https://pan.baidu.com/s/1jqLFpy-FohziLhYOC_bY3A?pwd=0lg4,,,,,
31999-逍遥小村医 (84集),https://pan.quark.cn/s/d86cc860f7ea,https://pan.baidu.com/s/1zBNL7yeE1dqqHVq1N_ldGA?pwd=7r4w,,,,,
32000-娱界掌舵人&我在娱乐界大展宏图 (83集),https://pan.quark.cn/s/8f2262991530,https://pan.baidu.com/s/14c4TgCF9YFZ4vcd-IOPmmA?pwd=ljec,,,,,
32001-医见倾心 (61集),https://pan.quark.cn/s/ef23c58c2bbf,https://pan.baidu.com/s/1aY2_xp3EdbZtgRgALNaJUA?pwd=nki5,,,,,
32002-我辈自有凌云志 (77集) 申晴,https://pan.quark.cn/s/19d0662d922b,https://pan.baidu.com/s/14DMOt6kABV4UQLST7ANjgQ?pwd=pt9r,,,,,
32003-极品小傻医 (78集),https://pan.quark.cn/s/8a3524a9d8bf,https://pan.baidu.com/s/1Wdg1MT7yvAAGXt5S_gvALQ?pwd=lw1s,,,,,
32004-我退休后神探小师妹慌了（60集）葛子杨&诸玲颖,https://pan.quark.cn/s/d301303c61c0,https://pan.baidu.com/s/1lku3o1f6okZi7SgAg_fYJA?pwd=n1fl,,,,,
32005-野火烧尽芳草时（65集）黄垚＆闫妍,https://pan.quark.cn/s/57cbd206a240,https://pan.baidu.com/s/13RZLDkw_IaPMWTBKTrHVaA?pwd=2qoz,,,,,
32006-亲爱的错位恋人（60集）刘渝展＆李苪峤,https://pan.quark.cn/s/aeac8dc94cfa,https://pan.baidu.com/s/1zSZPYNIXF354Cn65M-7_IQ?pwd=3fxs,,,,,
32007-天生打工人（61集）黄佳轩＆韩凤儿,https://pan.quark.cn/s/42261786d6ab,https://pan.baidu.com/s/1W100U-ziOZQrVi1pNtG0Mg?pwd=fc56,,,,,
32008-花落故人归（66集）李沐珩＆钟露莹,https://pan.quark.cn/s/79d0dd82a026,https://pan.baidu.com/s/1vShlUOztc-Z5-dn6oulicA?pwd=nk8o,,,,,
32009-重生85：出狱后重塑商业帝国&重生85出狱后重塑商业帝国（80集）王炳翔＆姜一朵,https://pan.quark.cn/s/6f66545bdad2,https://pan.baidu.com/s/1CsEOQg2wpk4aBVBTNWbycQ?pwd=f48k,,,,,
32010-奶爸的黄金农场（126集）韩雨轩＆朱佳琪,https://pan.quark.cn/s/883c5125a3e7,https://pan.baidu.com/s/1YzxmPRzTgW2_wgV8j5NpiA?pwd=ncdl,,,,,
32011-佛子你动凡心了（70集）,https://pan.quark.cn/s/c683c6aca3f3,https://pan.baidu.com/s/1yafWqxC9ZafULDMPU8Y2OQ?pwd=fwdh,,,,,
32012-校招当天，同学们集体迟到了&校招当天同学们集体迟到了（60集）,https://pan.quark.cn/s/da036f953f14,https://pan.baidu.com/s/1JkfLr540Dm0ZqXjctsBe5g?pwd=e278,,,,,
32013-让你去变形记没让你带乡村致富&让你去变形记，没让你带乡村致富(70集）刘晨宇&卢文洁,https://pan.quark.cn/s/5cc4a05e36f8,https://pan.baidu.com/s/1BCdmqVtTxYHfyLot-bBs-w?pwd=z8qw,,,,,
32014-都市之全能高手（66集）薛滨弘&贺颖怡,https://pan.quark.cn/s/3d025f81ae84,https://pan.baidu.com/s/1EVvCI9lhKcBkNvTeXb3Brw?pwd=xwai,,,,,
32015-当男人恋爱时（68集）赵美璇&伍中元,https://pan.quark.cn/s/ed7b6cc90bf8,https://pan.baidu.com/s/1sI-ectILqnTM8vlcNrPkNw?pwd=wubm,,,,,
32016-透视狂少（71集）常文景&王家霖,https://pan.quark.cn/s/893d5f24ab16,https://pan.baidu.com/s/1s1d8JjUhwjexeXIDJt8BSA?pwd=nfgq,,,,,
32017-凤鸣向南枝（69集）胡一鸣&陈丹,https://pan.quark.cn/s/74490d24acb6,https://pan.baidu.com/s/1OExmwIqR0msUXogWlXDgHg?pwd=vp3q,,,,,
32018-我修仙日常被曾孙子直播了（73集）王丽萍&刘奕辰,https://pan.quark.cn/s/8f3c5c0233e2,https://pan.baidu.com/s/1E7fGLWRoo3gaGA8TEGYeGA?pwd=wja0,,,,,
2025年8月25日更新（可以点击总链接查看全部）,,,,,,,
8月25日更新总链接,https://pan.quark.cn/s/8b9102d3a974,https://pan.baidu.com/s/11YgDnk-vISzy7GQtzw_qJw?pwd=zhjw,,,,,
31907-重返03，从拆迁区开始逆袭&重返03从拆迁区开始逆袭（95集）王大钱＆付翠如,https://pan.quark.cn/s/5c0d8dfa6225,https://pan.baidu.com/s/1vxoiSIT206zrt1kjV-0Y-Q?pwd=gt9w,,,,,
31908-乞丐老婆，助我登临至高&乞丐老婆助我登临至高（70集）罗东旭＆樊倩倩,https://pan.quark.cn/s/fe278ab2555d,https://pan.baidu.com/s/1N4s06zfKrAtbwylT7KbX4w?pwd=ulrc,,,,,
31909-诡灯之红嫁衣（25集）,https://pan.quark.cn/s/b54f46273e0f,https://pan.baidu.com/s/1WhJcRnkB_o0zJdU-ojlfWg?pwd=fra0,,,,,
31910-古宅别开门（53集）,https://pan.quark.cn/s/5aa895cecd0c,https://pan.baidu.com/s/1n4w1kY2r9SCYV7HbEDNDPw?pwd=48k5,,,,,
31911-诡宅之血嫁衣（29集）,https://pan.quark.cn/s/f30eafc30e6a,https://pan.baidu.com/s/1_RWaYsBnWGvJgU9kigfAag?pwd=46ms,,,,,
